id,name,url,is_deleted,category
679649225539717,Debbie Lee Wright for Benton County Mayor,https://www.facebook.com/DebbieLee4Mayor/,f,
558312554365062,Lancaster Stands Up,https://www.facebook.com/lancasterstandsup/,f,
2123985277616264,Dan Milleson for Ohio's 95th,https://www.facebook.com/Milleson95th/,f,
215249271980171,"Democratic Socialists of America, Sacramento",https://www.facebook.com/DSA.Sacramento/,f,
765507133549250,Elect Will Chandler,https://www.facebook.com/electwillchandler/,f,
76783091854,Middle East Forum,https://www.facebook.com/Middle.East.Forum/,f,
174933562561901,Kevin Kuros,https://www.facebook.com/Kevin.Kuros/,f,
161356314050704,Say It Loud,https://www.facebook.com/SayItLoudStAugustine/,f,
275799109599377,University North Park,https://www.facebook.com/UniversityNorthPark/,f,
59062845587,Charles Schwab,https://www.facebook.com/CharlesSchwab/,f,
384687945038294,Dalia Palchik,https://www.facebook.com/DaliaforSchoolBoard/,f,
126270761566361,Tara Phelps for LD16 House,https://www.facebook.com/taraphelpsforAZ/,f,
876788569145507,Andrew Chesney for State Representative- 89th District,https://www.facebook.com/chesneyforillinois/,f,
16755359908,Riverlife,https://www.facebook.com/riverlifepgh/,f,
70356631717,Foster Web Marketing,https://www.facebook.com/FosterWebMarketing/,f,
547068145434791,The Runaway Experience,https://www.facebook.com/therunawayexperience/,f,
117145705611432,Max Della Pia for Congress,https://www.facebook.com/DellaPiaForNY23/,f,
135114020356265,Real Justice,https://www.facebook.com/realjusticepac/,f,
129999601835,Golden Gate University School of Law,https://www.facebook.com/ggulaw/,f,
1667321516818604,Vote For Bob Mitchell,https://www.facebook.com/voteforbobmitchell/,f,
2050038848607602,Chris Chung for Mayor,https://www.facebook.com/ChungforMayor/,f,
207211906695197,Patrick Fogarty - D,https://www.facebook.com/PatFogartyNV/,f,
262593954283697,Political Candidate,https://www.facebook.com/jimfalkinercampaign/,f,
1478237145759926,Greater Wisconsin Committee,https://www.facebook.com/greaterwisconsin/,f,
217128069016265,A Better Tomorrow for Texas,https://www.facebook.com/A-Better-Tomorrow-for-Texas-217128069016265/,f,
310003665764536,Representative Steve Eliason,https://www.facebook.com/VoteSteveEliason/,f,
133826163425311,Teamfl,https://www.facebook.com/TEAMFLtransportation/,f,
697415417130541,Grade Maui Council,https://www.facebook.com/grademauicouncil/,f,
318836964950207,Rob Arlett For US Senate,https://www.facebook.com/ArlettForDelaware/,f,
1550179161964738,Dr Jess,https://www.facebook.com/DrJessMD/,f,
154260534591683,Rick Guy for NYS Senate,https://www.facebook.com/Rick-Guy-for-NYS-Senate-154260534591683/,f,
1567694326825160,Daily Vibes,https://www.facebook.com/thedailyvibes/,f,
474062436008137,Michael McCaul for Texas,https://www.facebook.com/MichaelMcCaulTX/,f,
1066093436862667,Valerie Haskins for Georgia State Senate District 29,https://www.facebook.com/Valerie4GA/,f,
1034472783282382,Councilman Jeremy Whittaker,https://www.facebook.com/CouncilmanWhittaker/,f,
156201827729615,Delaware House Democratic Caucus,https://www.facebook.com/DEHouseDems/,f,
167416093892180,West Ky Young Democrats,https://www.facebook.com/wkydems/,f,
1880966128620920,Precinct 3114-Tarrant County,https://www.facebook.com/Precinct-3114-Tarrant-County-1880966128620920/,f,
328558530953426,Judge Jennifer Hensal,https://www.facebook.com/JudgeJenniferHensal/,f,
755509677916576,Into The Chic,https://www.facebook.com/IntoTheChicOfficial/,f,
1632455890305236,Wyoming Hunters & Anglers Alliance,https://www.facebook.com/WYHAA/,f,
330439393493,Joe Gagnon,https://www.facebook.com/electjoegagnon/,f,
186690534703318,Eastern Missouri Laborers' District Council,https://www.facebook.com/EastMOLaborers/,f,
143597159809239,Judge Sandra Ray for NC Court of Appeals,https://www.facebook.com/sandraaliceray/,f,
2014208035487961,LaDonte Murphy Exploratory Committee,https://www.facebook.com/friendsofladonte/,f,
314736039002332,George Franklin,https://www.facebook.com/georgefranklinforcongress/,f,
519590768083165,Abby Finkenauer for Congress,https://www.facebook.com/Abby4Iowa/,f,
85923004638,Oxford County ME Democrats,https://www.facebook.com/OxfordCountyDems/,f,
170806623715365,Rich Postlewaite for Assembly,https://www.facebook.com/Rich-Postlewaite-for-Assembly-170806623715365/,f,
10252353761,Commonwealth Foundation,https://www.facebook.com/CommonwealthFoundation/,f,
93228695778,Tea Party Patriots,https://www.facebook.com/teapartypatriots/,f,
1975809185972452,Fanatic Self Defense,https://www.facebook.com/Fanatic-Self-Defense-1975809185972452/,f,
1908318516150501,Conservative Louisiana,https://www.facebook.com/ConservativeLouisiana/,f,
189611351605478,Trump Loves Me,https://www.facebook.com/TrumpLovesMe/,f,
1578962685657319,arizonadownpaymentassistance.com,https://www.facebook.com/AZPDA/,f,
119813931368680,Daniel Webster for Congress,https://www.facebook.com/ElectWebster/,f,
678639698903275,Counterfear,https://www.facebook.com/counterfear/,f,
1887023148290942,Shay Franco Clausen,https://www.facebook.com/shayforsanjose2018/,f,
2309076625785071,Eric Stephenson for Central Committee,https://www.facebook.com/Stephenson44a/,f,
623120754704625,Michael Tardif for MCDCC,https://www.facebook.com/michaeltardifMCDCC/,f,
417335028351221,Senator Scott Wilk,https://www.facebook.com/ScottWilkCA/,f,
450426391986424,State Representative April Weaver,https://www.facebook.com/RepAprilWeaver/,f,
135298157275860,Pam White-Colbert for Macon-Bibb Civil Magistrate,https://www.facebook.com/pamwhitecolbertforcivilmagistrate/,f,
193203631522043,Re-elect Judge Mary Covington,https://www.facebook.com/Re-elect-Judge-Mary-Covington-193203631522043/,f,
1623635037946108,"Northeast Law Group, LLC",https://www.facebook.com/northeastlawgroup/,f,
156136018395178,Global Law Tv,https://www.facebook.com/GlobalLawTv/,f,
2025442657725141,Jennifer Boddicker for Florida House,https://www.facebook.com/JennBoddicker/,f,
682938075185408,Doctor Alex Abogado,https://www.facebook.com/doctoralexradio/,f,
140388628320,Daily Press,https://www.facebook.com/dailypressnews/,f,
1398084963762434,Clila- Coalición De Líderes Latinos,https://www.facebook.com/CLILAnwga/,f,
2096733770612995,FogHorn,https://www.facebook.com/FogHornReports/,f,
874634176069892,Zachary Coleman for Lakeland School Board,https://www.facebook.com/ElectZacharyColeman/,f,
160193004169942,Brian Maienschein,https://www.facebook.com/briankmaienschein/,f,
713009812144394,EnergySure,https://www.facebook.com/EnergySureCoalition/,f,
13649914583,Equality Now,https://www.facebook.com/equalitynoworg/,f,
1085119841501452,Global Manufacturing & Industrialisation Summit,https://www.facebook.com/GMISummit/,f,
433526463758607,Senator Marty Knollenberg,https://www.facebook.com/senatormartyknollenberg/,f,
1152155564835089,Alliance San Diego Mobilization Fund,https://www.facebook.com/AllianceSDMF/,f,
296852747179395,Ricky Gonsoulin for Louisiana State Representative,https://www.facebook.com/RickyGonsoulinforStateRepresentative/,f,
514379462082837,ILoveGay.LGBT,https://www.facebook.com/ILoveGayLGBT/,f,
202962963638368,Rick Lomonaco for Mayor,https://www.facebook.com/Lomonaco4Mayor/,f,
1574327792664858,Students for Jennifer Lewis,https://www.facebook.com/Students-for-Jennifer-Lewis-1574327792664858/,f,
369904253019758,ChurchSource,https://www.facebook.com/ChurchSourceResources/,f,
14990311708,Eric C. Graham,https://www.facebook.com/ericcharlesgrahamdotcom/,f,
201145767133469,Toby Hampson for Judge,https://www.facebook.com/tobyhampsonforjudge/,f,
116262392299807,Kanew for Congress,https://www.facebook.com/KanewforCongress/,f,
139927692771376,National Defense Industrial Association (NDIA),https://www.facebook.com/NDIAMembership/,f,
144330328965411,Seattle Department of Neighborhoods,https://www.facebook.com/SeattleNeighborhoods/,f,
352362941868001,State Matters,https://www.facebook.com/statematters/,f,
525454840889638,State Representative David Clark,https://www.facebook.com/votedavidclark/,f,
161108570702119,Apologia Studios,https://www.facebook.com/ApologiaStudios/,f,
367992413607911,Eric Valley for District Court Judge,https://www.facebook.com/ValleyforDistrictCourt/,f,
195427077882154,"Joel Thibodeaux for Georgia, Senate District 43",https://www.facebook.com/joelforsenator/,f,
265427943538738,Warren Slocum,https://www.facebook.com/supervisorwarrenslocum/,f,
1655227781251375,Stephanie Newton for Linn County,https://www.facebook.com/StephanieNewtonForLinnCounty/,f,
1454894061449503,Cypress Coalition,https://www.facebook.com/Cypress-Coalition-1454894061449503/,f,
5863113009,Los Angeles Times,https://www.facebook.com/latimes/,f,
2001486676754738,Robert Garcia for Kings County Board of Supervisors District 3 2018,https://www.facebook.com/RobCanDoTheJob2018/,f,
124413384299627,Chicago Alliance Against Racist and Political Repression,https://www.facebook.com/caarpr/,f,
270330023477556,Mary Hoffmann Fasbender for Mayor,https://www.facebook.com/maryhoffmannfasbenderformayor/,f,
6766783198,John Carter,https://www.facebook.com/JudgeJohnCarter/,f,
1247523375382841,Golden State Observer,https://www.facebook.com/Golden-State-Observer-1247523375382841/,f,
374456249712955,Solar Future US,https://www.facebook.com/solarfutureusa/,f,
451382955278652,Carleen Pena 4 BOE,https://www.facebook.com/Pena4BOE/,f,
219001765593405,Nativo Lopez Vigil,https://www.facebook.com/nativoVlopez/,f,
70644859198,Q13 FOX,https://www.facebook.com/Q13FOX/,f,
117208019042624,Gomez for Phoenix City Council District 5,https://www.facebook.com/GomezforPhoenix/,f,
544559152234818,Stephen F. Lynch,https://www.facebook.com/lynch.stephen/,f,
56332452163,AMA Patients’ Action Network,https://www.facebook.com/PatientsActionNetwork/,f,
308790455803803,Steve Barry - Summit County Sheriff,https://www.facebook.com/Steve-Barry-Summit-County-Sheriff-308790455803803/,f,
127559550648374,The Daily Dot,https://www.facebook.com/dailydot/,f,
726209010781770,Better Bedford News,https://www.facebook.com/centralvirginiaupdate/,f,
381416141908705,Liberty Never Sleeps w/ Thomas Purcell,https://www.facebook.com/realLibertyNeverSleeps/,f,
80562389320,NARAL Pro-Choice America,https://www.facebook.com/naralprochoiceamerica/,f,
140268386025801,Stevie Tenderheart Books,https://www.facebook.com/STenderheart/,f,
1668674816704842,Justice for Jan,https://www.facebook.com/wwwtexaspubliccorruptiondotcom/,f,
7890108747,Conservation Northwest,https://www.facebook.com/ConservationNW/,f,
839669236203852,Paula for Kentucky Senate,https://www.facebook.com/paula4kysenate/,f,
536505076482383,Open Primaries,https://www.facebook.com/OpenPrimariesUSA/,f,
308459929937,FOUR SEASONS MARKETS,https://www.facebook.com/fourseasonsmarkets/,f,
231576956961106,Councilman Brandon M. Scott,https://www.facebook.com/CouncilmanScott/,f,
2027795634206307,Respect Kansas,https://www.facebook.com/RespectKansas/,f,
268437313552724,Berfu Arts,https://www.facebook.com/BerfuArts/,f,
1754844824753550,Sarcasm Daily,https://www.facebook.com/SarcasmDX/,f,
170108649668951,California Water Service,https://www.facebook.com/calwater/,f,
769013256618329,John McCann,https://www.facebook.com/McCannForCongress/,f,
1490813904322906,Deidre DeJear,https://www.facebook.com/DeJearForIowa/,f,
915278448656731,Michigan Chamber PAC III,https://www.facebook.com/MichiganChamberPACIII/,f,
136769859682655,Derek Schmidt,https://www.facebook.com/DerekSchmidtKS/,f,
199415364230455,Vote Eileen Wright for Cave Creek Mayor,https://www.facebook.com/EileenWrightforMayor/,f,
1784115918481068,City of Eugene Recreation,https://www.facebook.com/EugRec/,f,
1330133743763812,Norman Quintero,https://www.facebook.com/drnormanforcongress/,f,
995267207299429,Scott Schmidt Running For Assembly District 7,https://www.facebook.com/nomoreslapping/,f,
118001015587175,Williams for Judge,https://www.facebook.com/electwilliamsjudge/,f,
428975920906601,Maryland LGBT PAC,https://www.facebook.com/MDLGBTPAC/,f,
100194980539111,Kelly Smith for Pasco County Commissioner,https://www.facebook.com/KellySmithforPascoCountyCommissioner/,f,
112346962723180,Hillary Shields,https://www.facebook.com/shieldsformo/,f,
163099170931053,Cathy Costello For Labor Commissioner,https://www.facebook.com/CathyCostelloforLaborCommissioner/,f,
163253757641070,Cleveland TN News,https://www.facebook.com/clevelandtennesseenews/,f,
107273303458160,Marcia LeMay for Ogdensburg City Court Judge,https://www.facebook.com/lemayforcitycourt/,f,
140142689757928,The Silent Majority has Awakened,https://www.facebook.com/TheSilentMajorityhasAwakened/,f,
363585507464595,Synchro-Niss With Me,https://www.facebook.com/synchronicitywalks/,f,
146149302102374,Eastern Shore Chamber of Commerce,https://www.facebook.com/easternshorechamber/,f,
318121108242805,Meditation Center of Alabama,https://www.facebook.com/MeditationCenterOfAl/,f,
1648440628707703,WI Fair Elections Project,https://www.facebook.com/wifairelections/,f,
1567051440193913,The Crowd's Line,https://www.facebook.com/TheCrowdsLine/,f,
288619744513264,Gulfstream Goodwill Industries,https://www.facebook.com/GulfstreamGoodwill/,f,
386511006806,Colleen Garry State Representative,https://www.facebook.com/RepColleenGarry/,f,
237369480085885,Robert Kosowski for Michigan State Senate,https://www.facebook.com/KosowskiForStateSenate/,f,
507003975980437,Philip Warfield for District 3 Anderson County Commissioner,https://www.facebook.com/philwarfieldforandersoncountycommission/,f,
354912685031808,Steve Lynxwiler for Carter County Judge,https://www.facebook.com/Steve-Lynxwiler-for-Carter-County-Judge-354912685031808/,f,
1061271574003776,Elizabeth Helgelien for State Senate District 8,https://www.facebook.com/ElizabethForNevada/,f,
639022336442754,Mark Lee for Road Board,https://www.facebook.com/MarkPLeePE58/,f,
580909025427843,Good Old Days,,,
327394364457348,WE ALL Make America Great,https://www.facebook.com/weallmag/,f,
195410324346262,Allison Boyd for Probate Judge,https://www.facebook.com/allisonboydforprobatejudge/,f,
297856197247756,Right to Harm,https://www.facebook.com/righttoharm/,f,
932197516807395,EB5 BRICS,https://www.facebook.com/eb5brics/,f,
1800788176886636,Linda Deos for Davis City Council 2018,https://www.facebook.com/DeosforDavisCityCouncil/,f,
547049189015947,Well•Spring Solutions - Home and Community-Based Services for Older Adults,https://www.facebook.com/WellSpringSolutionsGreensboro/,f,
719209741615502,Bryan DiGregory Dem For Kent County State's Attorney,https://www.facebook.com/digregoryforstatesattorney/,f,
223055747744143,Beto O'Rourke,https://www.facebook.com/betoorourke/,f,
117753738569185,Super Deluxe,https://www.facebook.com/superdeluxevideo/,f,
255225105023382,Judge Jim Cooksey,https://www.facebook.com/JudgeJimCooksey/,f,
5770119081,Porter Novelli,https://www.facebook.com/PorterNovelliPR/,f,
198112780216749,Mat Stein,https://www.facebook.com/Mat-Stein-198112780216749/,f,
2088279577854363,LaVelle Compton for Oklahoma District 90,https://www.facebook.com/COMPTONHD90/,f,
123193231704476,Armando Guerra for Justice of the Peace Precinct 4 Place 2,,,
23906288031,NORML,https://www.facebook.com/norml/,f,
469495959837519,ALERT conservation,https://www.facebook.com/ALERTconserv/,f,
1190428530999714,Citizens for Hammond,https://www.facebook.com/CitizensForHammond/,f,
70874333603,CatholicVote,https://www.facebook.com/CatholicVote/,f,
898896983622052,Kasey Olivier,,,
309192509456805,Amazingly Cat,https://www.facebook.com/amazinglycat/,f,
143544946360742,Alma Hernandez,https://www.facebook.com/AlmaforAZ/,f,
806381916160426,Your Great Uncle Gus,https://www.facebook.com/UncleGus57/,f,
230307951051179,Shannon Beckham for School Board,https://www.facebook.com/VoteForBeckham/,f,
172953663399440,E R I N M I C H E L L E,,,
629035737448885,Sexual Assault Claim,https://www.facebook.com/Sexual-Assault-Claim-629035737448885/,f,
115034635221844,Rinehardt Law Firm,https://www.facebook.com/rinehardtlawfirm/,f,
1798683933508027,Natali Fierros Bock AZ State Senate,https://www.facebook.com/natali4az/,f,
488439197860284,Neil Ruddy,https://www.facebook.com/commandrine/,f,
148951758504381,The Oak Initiative of Arizona,https://www.facebook.com/TheOakInitiativeAZ/,f,
139793669423550,American Legion Lester Keate Post 90,https://www.facebook.com/American-Legion-Lester-Keate-Post-90-139793669423550/,f,
1795894414049727,Y-City News,https://www.facebook.com/YCityNewsOnline/,f,
410910969004480,Northside Democracy for America,https://www.facebook.com/NorthsideDFA/,f,
133297533354433,Leland Christensen for Wyoming,https://www.facebook.com/LelandforWyoming/,f,
934438026690635,YouGov,https://www.facebook.com/YouGovUS/,f,
674154066018758,Iglesia Vida GT,https://www.facebook.com/IglesiaVidagtOficial/,f,
97279934919,BP America,https://www.facebook.com/BPAmerica/,f,
300341323465160,The Daily Signal,https://www.facebook.com/TheDailySignalNews/,f,
692184350917069,Birth Texas,https://www.facebook.com/birthtexas/,f,
2084897855111634,Mayor Kevin Davis,https://www.facebook.com/HCMayorKevinDavis/,f,
1020410274775508,Expect More for Montgomery Public Schools,https://www.facebook.com/expectmoremps/,f,
234219070652885,Our Answer is Jane Kim,https://www.facebook.com/Our-Answer-is-Jane-Kim-234219070652885/,f,
215830238462422,The LIBRE Initiative,https://www.facebook.com/theLIBREinitiative/,f,
1537213096526295,Janice Marie Anderson,https://www.facebook.com/janicefordupage/,f,
1649684228594912,Community Forums,https://www.facebook.com/westhawaiiforum/,f,
1481010355355408,Cash Flow Dad Life,https://www.facebook.com/cashflowdad/,f,
2298068700419493,Paniccia for SK Town Council,https://www.facebook.com/Paniccia-for-SK-Town-Council-2298068700419493/,f,
261319066080,Americans for Prosperity - Ohio,https://www.facebook.com/AFPOhio/,f,
275993326158305,TODCO - South of Market Neighborhood Builders,https://www.facebook.com/TODCOgroup/,f,
167326063952355,The Gov2018,https://www.facebook.com/guv2018/,f,
516062158520807,David Stringer,https://www.facebook.com/AZRepresentativeDavidStringer/,f,
51638912147,Consulate General of Sweden in New York,https://www.facebook.com/swedennewyork/,f,
54163243498,MacIver Institute,https://www.facebook.com/MacIverInstitute/,f,
1573475709616619,Sharpstown Democrats,https://www.facebook.com/SharpstownDemocrats/,f,
1631545190416878,Aaron Michael Sanchez,https://www.facebook.com/officialaaronmsanchez/,f,
302117310212861,Providence St. Joseph Health,https://www.facebook.com/ProvidenceStJosephHealth/,f,
277034335666672,Suffolk County Young Republicans,https://www.facebook.com/suffolkyoungrepublicans/,f,
359113737896433,Abe Laydon,https://www.facebook.com/abelaydon/,f,
179548305392115,The Texas Lyceum,https://www.facebook.com/texaslyceum/,f,
230597531042292,Marcus G. EMHS C/O 2017,https://www.facebook.com/Marcus-G-EMHS-CO-2017-230597531042292/,f,
172477936599541,Julian Ivey,https://www.facebook.com/julianiveypg/,f,
235537876107,RitalinBoy,https://www.facebook.com/ritalinboy/,f,
244963972710903,Harris for Ohio,https://www.facebook.com/HarrisForOhio/,f,
555283504628216,War of Warship,https://www.facebook.com/warofwarship/,f,
6258151111,HEAVYGRINDER,https://www.facebook.com/djheavygrinder/,f,
131254996984,Washington State Department of Licensing,https://www.facebook.com/WashingtonDOL/,f,
70995214846,Business Roundtable,https://www.facebook.com/BusinessRoundtable/,f,
252602475184639,"Rich McAdams for Alabama Board of Education, Seat 8",,,
349092882148306,Colorado Politics,https://www.facebook.com/coloradopolitics/,f,
150035606272,Mayor Allison Silberberg,https://www.facebook.com/AllisonSilberbergPolitician/,f,
121536628720130,9/11 Truth Awareness Project,https://www.facebook.com/Angelsforthetruth/,f,
416289872118276,Sundberg4Supervisor,https://www.facebook.com/Sundberg4Supervisor-416289872118276/,f,
